user,item,label,timestamp,genre
225,733,2,976914086,action
4169,2253,1,979530030,action
4650,2881,4,963957286,action
500,2014,2,976288864,children's
924,2883,3,975201491,comedy
5084,2174,1,962402108,comedy
3512,2471,3,966975990,adventure
996,3763,5,975103142,action
3271,2054,3,968199361,adventure
1698,1921,5,974773106,sci-fi
1947,3267,4,974691717,action
4167,2455,3,965335463,horror
2083,2762,5,974655306,thriller
1285,3317,5,974792564,comedy
225,1277,4,976832234,action
5831,3079,4,968282713,drama
1505,1079,4,983672800,comedy
4238,2040,2,965417456,children's
5824,1608,3,957967217,action
516,3033,1,976280977,comedy
4285,1801,4,965283426,action
4478,420,2,991841091,action
5446,1939,4,959971917,drama
2237,194,3,974598821,drama
5896,3614,2,957458872,comedy
3660,2288,3,966433843,action
4028,3147,5,965514299,drama
5750,2174,2,959177803,comedy
1045,2396,5,974965960,comedy
3859,198,4,965861653,action
4283,36,3,965278155,drama
2719,2987,5,973284868,adventure
3746,2959,4,990924068,drama
3704,1288,5,967160775,comedy
5632,2058,4,959014843,action
4447,921,4,965174778,comedy
5621,574,5,959124469,comedy
3521,2178,3,966923693,thriller
1181,2106,3,974982771,drama
2962,3044,3,978981954,mystery
2091,3405,5,974654974,action
2777,3005,3,973051504,thriller
3056,3917,4,970126149,horror
5490,1370,4,959815412,action
4638,1200,1,1024675011,action
2216,3510,1,974601437,drama
4083,1301,3,965458512,sci-fi
4482,34,4,965018678,children's
2903,2724,3,990159361,comedy
319,3386,3,976425703,drama
1260,2916,4,976137841,action
192,2949,4,977094138,action
4443,3846,1,965095104,comedy
1303,1729,4,974835212,crime
1019,2633,3,991862957,horror
2628,2352,5,973627203,comedy
3476,1033,1,968806585,animation
3491,2856,4,967067015,thriller
3603,2405,3,966620094,action
5627,2967,3,959046392,drama
3341,529,3,967799545,drama
2334,753,4,974431998,comedy
2227,3763,5,974600626,action
5794,3552,4,958070527,comedy
5345,2413,4,960673619,comedy
5848,1273,3,957782256,comedy
4697,2572,5,963593247,comedy
5522,2302,4,960089845,comedy
3163,3141,4,968882481,drama
2684,110,4,974758764,action
1712,2180,3,989900309,thriller
1029,2716,3,975001296,comedy
3691,50,5,966611776,crime
2030,3334,4,974670551,crime
3841,3709,3,966000888,horror
2457,1722,5,974179957,action
4064,3848,2,965482427,drama
3556,3366,4,966807307,action
558,1219,3,976054626,horror
1418,1717,3,974765559,horror
2290,367,4,974520467,comedy
4826,969,5,962919386,action
4447,3836,2,965166705,action
4140,1198,5,965347284,action
2402,1177,2,974259977,drama
5312,507,3,962158003,action
2862,3654,5,972503422,action
777,2699,3,975440687,action
5146,3847,1,968031188,horror
111,151,3,977512424,drama
4484,914,5,965015632,musical
2632,1589,3,973613277,crime
2265,893,3,974579985,drama
543,1198,5,976120784,action
1891,3259,4,974695896,drama
5323,1748,5,960847735,film-noir
4048,1704,4,965504417,drama
5446,858,5,959970947,action
3340,1674,4,967805247,drama
3031,527,5,970354806,drama
3654,173,1,966480879,action
2967,444,2,971149884,comedy
5249,163,3,961601057,action
2860,1265,4,974149886,comedy
2389,951,4,974298189,comedy
2064,1407,3,974668446,horror
4169,3869,3,967164726,comedy
1432,2599,3,974759337,comedy
4128,2420,3,965353091,drama
1613,3439,1,974735492,action
2179,47,2,974609177,crime
1219,480,5,979518413,action
1299,2513,3,974787729,horror
5100,2074,4,962739219,drama
3257,2159,2,968275622,crime
3998,2719,3,965578834,horror
948,3030,5,975146899,comedy
4577,1219,4,964403952,horror
2907,410,3,971838748,comedy
5412,1,5,960241759,animation
4423,3499,4,965115107,horror
5744,1091,2,958364208,comedy
5118,516,2,962294554,comedy
4829,3000,4,1004498240,action
4438,3201,3,965097513,drama
1125,1527,5,975627880,action
5886,2394,3,957486253,animation
2492,2017,3,974123231,children's
1941,3689,2,974952547,comedy
4502,1259,4,965094178,adventure
678,748,4,989240908,action
3792,2718,4,976298382,comedy
2764,2687,3,973138832,animation
4085,2111,4,965502333,comedy
1687,1197,2,974712309,action
2967,3783,4,971151174,crime
3391,3308,2,967661395,comedy
4594,3062,5,964230364,action
3618,2026,3,966600053,horror
1679,1127,5,974708719,action
877,2406,4,975269610,action
3283,2808,2,968122853,action
62,225,2,977928513,drama
4652,2946,4,963950187,comedy
1347,3409,4,974772383,drama
284,1304,3,976570749,action
3416,3463,2,967404572,comedy
3716,1994,4,966272871,horror
3638,2713,3,966579537,horror
1015,1184,3,975018699,comedy
829,1084,3,987132652,crime
4072,2916,2,965453854,action
163,3005,3,978231551,thriller
4192,3802,2,965324874,action
4786,1234,4,963007055,comedy
3507,3082,3,966975047,action
2827,2717,1,972599765,comedy
5116,3175,4,962304056,adventure
974,1307,5,975107193,comedy
5329,2248,5,961011222,comedy
1747,412,4,974703071,drama
5798,3107,1,959194858,action
4289,3576,4,965275813,action
454,595,1,1025236621,animation
3609,2694,3,966615445,comedy
4058,1625,4,965493904,mystery
5387,17,5,961193056,drama
2931,2966,3,971637128,drama
3934,1215,3,965706068,action
5323,1653,2,960848453,drama
5465,2683,3,959898236,comedy
2700,1594,5,973305353,drama
381,1215,5,976301041,action
3807,606,3,965967105,horror
947,1794,4,975151449,comedy
272,1804,1,976696566,crime
5418,593,5,960183197,drama
4267,2700,5,965303491,animation
3549,2406,5,966825675,action
5046,1673,5,962500460,drama
268,1043,1,976649795,drama
1084,1358,4,974989645,drama
5026,3105,3,962578678,drama
3025,3675,5,970463260,musical
4169,2148,3,971581349,comedy
1797,3932,5,974698794,horror
3352,3017,4,967744131,horror
1698,2752,3,975879520,comedy
3756,2641,4,966099644,action
1687,1914,5,974709993,comedy
1327,1927,5,974777516,war
2129,1320,3,983418266,action
3736,780,5,966189377,action
379,1380,5,976302769,comedy
1203,2560,5,998232413,drama
5558,146,1,959391368,adventure
2895,2518,4,971990580,comedy
2203,2669,5,974607644,war
3087,160,3,969681694,action
751,3160,3,975459028,drama
1983,1011,4,974688224,adventure
2781,3683,5,977333629,drama
3285,2401,3,968211638,western
6000,2730,4,956839289,drama
4647,1242,3,963968290,action
1805,318,5,974759272,drama
4508,509,4,964984287,drama
1647,161,4,974805141,drama
2829,532,3,972590830,comedy
1183,1610,3,974853846,action
4473,2991,2,965075978,action
453,1244,5,976233213,comedy
4661,2553,3,963867373,horror
3592,3684,4,966645968,drama
1981,1544,4,974683890,action
3309,3871,3,967970140,drama
3884,2108,4,965817199,comedy
2581,911,5,973888185,comedy
2042,1358,4,974670125,drama
5100,2511,5,962409777,crime
2666,1077,3,973449564,comedy
2985,2015,4,1029891536,children's
3976,1721,5,965653016,drama
2665,2646,1,974822611,horror
3718,1066,3,966265199,comedy
1561,339,3,1024171684,comedy
1369,2409,3,974770847,action
5523,1375,4,959645258,action
895,2384,4,975220676,children's
4064,2427,3,965480275,action
2537,2662,3,974055399,action
2414,2918,5,974917072,comedy
4766,1882,2,963087998,action
1024,1023,1,975003101,animation
1274,969,5,974812170,action
4977,1573,1,962601795,action
3778,3174,2,966037625,comedy
4725,2463,3,963378325,comedy
5845,3133,5,957797357,comedy
2546,1596,1,974040725,drama
2649,1597,3,973634111,action
4867,1079,5,962848847,comedy
1314,339,3,975532576,comedy
1880,610,3,975371714,action
4252,1358,5,965307862,drama
2700,3298,3,973481528,drama
802,2420,4,975401638,drama
69,1357,4,977882255,drama
4393,1200,4,965158877,action
4430,2282,4,965104723,comedy
4918,588,3,962679175,animation
2756,3535,4,973192828,comedy
5458,2406,3,1014961849,action
1680,1991,5,974709336,horror
4482,2345,5,965016784,drama
4768,2427,4,963086066,action
1592,1092,4,974735794,mystery
2745,1408,5,973217415,action
5769,3175,2,958174584,adventure
3793,1640,1,966017559,comedy
1297,3182,5,975104373,documentary
204,2470,4,978059164,adventure
3884,1305,5,965815450,drama
2132,1214,5,974642712,action
5880,432,2,957792796,comedy
4889,337,5,962737525,drama
712,70,5,975539220,action
3526,151,2,967617670,drama
5260,246,5,961201367,documentary
1613,2301,3,974739012,comedy
2281,1952,5,974551895,drama
4829,2346,4,1013353616,sci-fi
1356,2391,3,977727909,crime
432,691,4,976250236,comedy
5364,3089,4,960502035,drama
2700,22,3,973481707,crime
5233,190,3,962753533,thriller
4939,1619,3,962643723,drama
1001,1593,3,976411542,comedy
1884,3156,3,975647739,comedy
3053,101,3,970170737,comedy
4403,1480,4,965157653,action
2909,1031,3,971971730,adventure
1094,2391,4,974930233,crime
4344,2652,4,965327558,horror
3441,39,4,967307887,comedy
3410,3266,4,995212132,action
2222,1307,5,974599093,comedy
5775,266,4,958167309,drama
3841,3069,3,965997882,drama
2753,1217,5,973196311,drama
2820,992,2,972669267,thriller
3890,3255,4,965799015,comedy
170,1198,5,977172937,action
5911,2959,5,957374149,drama
2793,2177,4,972936930,comedy
35,1704,4,978102974,drama
5536,3481,3,960338456,comedy
2071,1233,4,974948160,action
1338,1200,5,974777542,action
3371,1148,2,1016816174,animation
425,337,5,976281458,drama
4033,480,5,965514026,action
3675,444,3,966369317,comedy
1107,252,4,974921291,comedy
5074,1179,2,962435666,crime
3669,216,5,966380727,comedy
1116,2248,5,974914509,comedy
1451,1027,2,986636921,drama
2219,2966,4,974600588,drama
3963,272,4,1019970991,drama
3271,2917,5,968201670,crime
3978,1196,4,965631913,action
1150,781,2,974874532,drama
3280,2505,2,968347363,thriller
4484,1035,5,965015684,musical
5284,2105,2,961098524,action
1655,2046,4,974739980,adventure
1922,1784,4,975163981,comedy
5074,3793,2,963899292,action
2731,2529,5,973242414,action
3718,1953,4,966265824,action
5537,2904,5,959567383,drama
3302,2722,2,968028022,action
1617,589,5,974728814,action
1584,2617,4,974751006,action
3536,293,5,966887128,crime
1930,2890,4,982433926,drama
222,32,4,976834541,drama
839,3186,4,980998926,drama
1170,3363,5,974861318,comedy
3067,371,3,970000097,comedy
3292,266,3,968125982,drama
5565,2302,4,1000932087,comedy
5008,3091,5,962716431,drama
3420,2100,3,989597219,comedy
2639,2997,3,973571194,comedy
3232,3809,3,968385844,comedy
2967,1307,3,971129790,comedy
2288,1126,1,974520232,comedy
2497,932,5,974089481,romance
1712,2997,3,980386294,comedy
3923,1371,4,965711997,action
1284,1704,5,974840498,drama
4647,1252,5,963970252,film-noir
5538,3524,4,959559026,comedy
3804,2782,4,965968662,horror
5378,3354,1,960402375,sci-fi
3999,344,5,965576416,comedy
5880,1517,5,957549707,comedy
2619,858,4,973658034,action
3850,587,5,965882229,comedy
5818,1617,5,957909871,crime
744,587,2,975471568,comedy
3391,3343,2,967666374,comedy
699,1526,3,975558761,comedy
3681,511,4,966354721,action
3222,2628,5,968442924,action
3815,3421,5,965952037,comedy
1503,1873,3,974763250,drama
2077,1515,2,980062574,drama
2533,356,5,974054519,comedy
1973,1249,4,974684981,thriller
1976,3175,3,974691044,adventure
3565,23,3,966782050,thriller
3786,1719,5,966021364,drama
4408,3819,4,965166580,comedy
4065,1196,4,965474884,action
991,2872,3,975088169,action
543,2401,4,976120713,western
791,912,4,980621229,drama
1963,1704,5,974687589,drama
2764,3613,4,973137017,comedy
3919,3760,4,965737213,comedy
5944,32,1,957197567,drama
1717,2858,5,974705110,comedy
706,161,3,975545470,drama
5558,1367,1,959391620,children's
3582,733,4,966699567,action
4369,3357,2,965181410,drama
1767,1214,5,975387864,action
3163,294,4,969050820,comedy
5364,3361,5,960523058,comedy
419,928,5,1044900866,romance
108,3675,3,977527518,musical
1022,527,5,975007051,drama
1611,2699,4,974731405,action
5394,2009,3,1009820383,sci-fi
2484,416,2,974148614,western
1694,2599,4,974713477,comedy
4956,1957,3,962639400,drama
5550,608,5,959470277,crime
2060,442,1,974681742,action
3280,1356,1,982260246,action
4284,546,2,965278032,action
4202,1198,5,965321163,action
3081,1748,3,969801740,film-noir
1605,2092,2,975383190,animation
1723,2454,3,974705828,horror
4081,785,3,965440004,comedy
4294,647,4,1009814594,drama
3233,1293,5,980652252,drama
5961,694,2,957023744,action
3690,435,2,966310055,comedy
2522,733,3,974065008,action
1015,3328,4,1003429520,crime
1340,1327,1,974963736,horror
5026,1194,1,962776400,comedy
3445,1921,5,967278510,sci-fi
118,3360,3,977502829,drama
655,715,3,975699564,drama
5082,2396,5,962407730,comedy
2670,21,4,973441695,action
1385,1617,5,974765701,crime
985,1274,4,975098399,adventure
5413,3452,4,967755486,action
2628,371,2,973628400,comedy
1714,1270,3,974710107,comedy
710,2723,4,975542512,action
934,3255,4,975183887,comedy
1778,1359,1,974779941,adventure
3685,2947,3,967254665,action
494,1377,5,976215788,action
3129,2261,2,969291331,comedy
5538,2762,5,959559448,thriller
1869,3817,5,974694151,comedy
616,31,3,975802599,drama
1019,1224,4,975010298,drama
3992,2403,4,965598486,action
1097,3006,2,974926643,drama
5851,3447,1,957756905,drama
5686,1077,4,958604799,comedy
4742,1447,2,963330290,crime
5567,1259,5,959347072,adventure
3878,3635,4,965840156,action
1676,1876,3,974792342,action
225,1264,4,976833698,action
5426,780,5,960101253,action
4457,3769,4,965075420,action
157,300,3,977248224,drama
713,3366,4,975536131,action
3843,2858,1,965909140,comedy
3308,477,3,967997470,drama
2156,2781,2,974620444,horror
4979,1990,1,962607744,horror
673,1412,3,975619330,drama
1333,474,4,974776445,action
2454,2470,4,976900238,adventure
3163,3006,5,1007670402,drama
3675,539,2,966363220,comedy
4786,3066,4,963007256,war
4853,1288,5,962832664,comedy
5359,1582,3,960604182,adventure
5239,2369,4,961442953,comedy
3998,2460,1,965577924,horror
5156,750,5,1041888559,sci-fi
5182,2294,4,961788051,animation
4233,3578,4,965313249,action
3007,2961,2,970541815,comedy
5508,2485,4,959724105,comedy
3905,2324,5,965759834,comedy
1300,1337,5,974786696,horror
5950,1464,4,957185506,mystery
2907,1425,4,971845229,comedy
2895,3897,4,984959039,comedy
4904,337,4,962686539,drama
2608,299,5,973727982,drama
550,1,5,976066733,animation
1088,1084,5,977340317,crime
4091,2710,4,965425246,horror
5788,253,3,958523130,drama
4898,923,5,962798763,drama
509,337,4,976208033,drama
5837,1663,4,957845527,comedy
3782,2791,5,966025191,comedy
4387,1545,3,966970535,drama
796,1395,2,976289485,comedy
1737,257,4,976063138,mystery
3118,3316,3,969401158,action
1831,2858,5,974701493,comedy
1088,2710,1,998356172,horror
3688,2020,4,1025223830,drama
2393,2020,3,974295666,drama
5662,216,5,958934029,comedy
3336,1390,2,967856030,comedy
3100,2657,4,969591112,comedy
3675,513,2,966368987,comedy
1860,748,3,978837137,action
5530,1804,3,959624595,crime
667,1973,1,975639910,horror
787,2701,1,975430436,action
2098,1862,1,974654599,horror
1291,2916,4,974789906,action
716,2571,5,975532402,action
2166,87,2,974614204,children's
62,3543,4,977908614,comedy
68,1073,5,991375933,adventure
494,2381,3,976216325,comedy
1101,2471,3,1002590452,adventure
4605,1507,2,964204254,drama
4144,3811,3,965345261,drama
2649,7,3,973632105,comedy
2350,1029,3,976143074,animation
3360,3101,4,967692753,thriller
187,2966,5,977076881,drama
577,1747,4,975979563,comedy
3124,1197,4,969318489,action
626,919,4,975819451,adventure
3189,289,4,969869568,comedy
6035,5,1,956713165,comedy
2529,2567,4,974569367,comedy
4635,912,4,964033115,drama
673,3326,1,975618973,comedy
3011,1097,4,970518312,children's
1343,3424,3,975195418,comedy
1379,3450,1,974767150,comedy
187,150,3,977077147,drama
1132,2194,5,974888044,action
2304,327,4,974496899,action
1124,1663,5,975705897,comedy
1737,1377,4,977007406,action
3336,2470,3,968095892,adventure
4999,3362,4,962591894,comedy
3690,1653,3,966309243,drama
4725,849,3,963369297,action
4250,3791,4,965308105,drama
2878,3405,5,972357251,action
1701,2502,3,984452871,comedy
889,3612,1,975254289,adventure
4834,2076,2,1028490840,drama
3816,2518,3,965951137,comedy
2580,1079,5,973889654,comedy
5554,2762,4,959454706,thriller
338,1542,4,976346541,comedy
2172,1219,3,974610236,horror
2371,3074,4,974337336,western
2374,3148,5,974335428,drama
5113,350,2,971975054,drama
2012,2405,3,974676671,action
1749,2551,5,974839699,drama
3985,30,4,965619792,drama
3922,3809,4,965711441,comedy
415,2028,5,976286046,action
963,1221,5,975118737,action
2951,3210,3,971216680,comedy
5504,2278,3,959737254,action
4305,2902,2,1041432044,horror
1666,1527,2,974709934,action
5788,2368,1,958108300,action
6004,2054,2,956796065,adventure
2986,1466,3,970808722,crime
3411,1148,2,975353268,animation
5151,328,1,961986281,horror
392,2301,4,976304715,comedy
1880,3499,4,974739025,horror
5701,2683,2,958588814,comedy
1845,1410,3,974707392,comedy
1941,586,3,974854956,children's
4385,3176,4,965171354,drama
5283,2889,4,961095555,comedy
1473,1676,2,974757455,action
1579,1282,4,980529258,animation
1019,931,4,975009105,mystery
5837,2406,4,957843500,action
2567,1267,4,973960812,film-noir
1120,419,4,974913480,comedy
3416,762,3,967406532,comedy
4800,2916,3,962943903,action
2012,2296,1,974680690,comedy
5964,249,5,956994900,drama
908,1673,4,975208186,drama
3677,293,4,966364592,crime
1753,921,4,974705777,comedy
4022,2662,4,965520785,action
5996,257,3,966273992,mystery
1369,2405,3,974771058,action
5910,1101,2,957371989,action
2860,2022,5,974232743,drama
3808,475,2,965976088,drama
2876,3623,1,973281325,action
4508,454,2,964984836,drama
482,11,3,1002083884,comedy
2776,2502,3,973054793,comedy
1749,2096,3,974840512,animation
757,1370,4,975562046,action
18,1678,5,978156714,drama
3096,3798,5,989435101,thriller
4977,3773,3,962637697,comedy
1349,2000,5,974772454,action
2419,1343,4,974241835,thriller
1298,1188,4,974846527,comedy
5327,2011,4,961101626,comedy
1701,1272,4,1009695427,drama
3293,2707,4,968128454,thriller
4083,1129,2,965458712,action
3041,2761,3,970536774,animation
2014,1248,5,974675232,crime
411,2683,1,976294804,comedy
1647,553,3,974805567,western
1883,236,3,974876895,comedy
4449,1,5,965088294,animation
5065,3462,4,962478166,comedy
3462,708,3,967176704,comedy
5100,609,2,962410024,adventure
3896,611,2,965782798,action
2485,3100,3,974144873,drama
1317,2917,4,975215507,crime
5167,1407,2,961898343,horror
5722,3371,5,958502534,drama
329,688,3,977871396,action
3683,1885,4,966521678,comedy
2900,678,5,971908866,drama
58,2948,4,977935216,action
721,1029,4,975777412,animation
520,1220,5,976228025,action
44,1220,4,978020090,action
5468,2712,4,959897890,drama
5976,277,3,956946174,drama
3334,1569,4,967844252,comedy
5684,2282,4,958611748,comedy
4411,914,5,970368419,musical
4684,1267,4,963668246,film-noir
3492,2174,1,967046822,comedy
2790,1909,4,972941928,mystery
2233,3217,3,974599526,drama
157,2416,3,977250311,comedy
2507,2245,4,974078108,comedy
1968,1411,1,974692341,drama
759,2025,3,975452521,drama
2681,2261,4,973390767,comedy
58,1801,2,977936326,action
4273,908,5,965301376,drama
2116,3006,2,974648172,drama
1087,367,4,976132643,comedy
2934,1620,3,971492550,crime
5902,1542,3,957395534,comedy
521,2896,4,976198590,western
5934,6,4,957217958,action
4800,1441,3,962944931,comedy
4388,1810,4,965220351,drama
272,610,5,976695000,action
889,3049,2,975254810,comedy
715,661,3,975533744,animation
1698,442,2,974773549,action
757,2580,4,975452952,crime
1962,230,2,974759920,drama
386,1245,5,976300916,drama
5123,2997,4,962202952,comedy
5273,2087,4,961109538,animation
6016,2135,2,956778450,adventure
4979,1644,1,962601503,horror
1322,158,4,974782052,adventure
3953,1215,4,965676095,action
5943,1212,2,957201027,mystery
3520,3882,3,1027634231,comedy
5718,1673,5,958509418,drama
2131,2628,4,974645089,action
531,2011,3,978729096,comedy
412,719,5,976562916,comedy
5851,1615,5,957757512,adventure
139,581,5,977360564,documentary
2355,1682,3,974400278,drama
5397,2088,2,963525200,adventure
4981,3451,4,962597948,comedy
5493,482,3,959886352,thriller
4134,942,5,965349925,crime
692,2693,4,980622614,documentary
744,1552,4,975469851,action
1606,2336,5,974735989,drama
4016,2023,3,965536851,action
342,500,3,976338738,comedy
3403,413,4,967425969,comedy
531,1343,2,994108981,thriller
3705,3481,4,966283860,comedy
4994,2346,5,962601593,sci-fi
1835,2786,3,974878319,comedy
3391,1012,4,970258165,children's
1447,300,5,981019078,drama
5287,2518,3,961088712,comedy
3607,3269,3,973561370,adventure
4510,2917,4,964988784,crime
1193,852,3,974854819,comedy
824,1527,1,975379185,action
1333,1459,2,974851062,mystery
2026,3658,4,974673202,sci-fi
2454,2086,4,974234912,drama
5763,720,5,958837008,animation
5972,910,5,957289365,comedy
461,383,4,976229655,western
5102,3210,5,962347678,comedy
1758,1678,3,974784998,drama
937,1198,5,991772985,action
3337,2599,5,967834664,comedy
4186,2137,2,965328128,animation
2617,3101,4,973686282,thriller
3816,1073,5,965954015,adventure
5387,3257,3,961190372,action
4709,1376,3,963513620,action
2414,1261,4,974245446,action
699,1633,4,975562536,drama
4326,2890,2,965245225,drama
438,1029,2,976249576,animation
266,1304,5,976647254,action
3082,1784,5,969779140,comedy
1062,3263,3,975057454,comedy
5535,481,2,959581556,drama
4371,2690,3,1005351761,comedy
5222,2429,2,961531981,adventure
3475,1816,3,998251449,comedy
1343,2870,5,975194806,comedy
692,3730,5,977701954,drama
36,247,4,1040545068,drama
4467,2640,3,1032406075,action
3539,1186,4,967017934,drama
1404,597,3,974766145,comedy
1925,2177,4,1025965214,comedy
5632,593,3,959015040,drama
4585,836,4,964323402,action
4473,2088,4,965075112,adventure
660,3074,5,976742020,western
1196,1941,3,974848302,drama
5225,497,4,961684509,comedy
4599,924,5,964211235,drama
2060,216,3,974683940,comedy
3842,3684,4,976516980,drama
1194,1042,3,1036310453,comedy
5875,3555,3,965286161,action
736,70,3,975478525,action
2907,2635,3,971841040,horror
1287,3513,4,978239986,drama
5896,2690,4,957458815,comedy
1530,2841,4,985069842,thriller
2570,34,4,973912027,children's
731,1125,4,975529161,comedy
3550,2119,3,967166109,horror
710,1608,4,975573008,action
919,1037,3,975203210,action
3129,31,4,969280456,drama
1505,1210,3,974952280,action
1284,345,4,974839469,comedy
3018,2918,3,970521357,comedy
1420,39,4,974767816,comedy
624,2890,4,1009382748,drama
2215,480,3,974603181,action
3688,1258,4,966404010,horror
3727,934,4,966223284,comedy
4816,293,5,967495072,crime
4230,3763,3,965312408,action
2445,1431,1,974218106,action
1667,1792,4,975017448,action
1284,2391,4,974842220,crime
2581,2137,5,974065687,animation
3053,1956,3,970601891,drama
3929,1371,1,965713033,action
2181,1991,1,974611213,horror
1823,539,5,974698335,comedy
1243,2736,4,994720167,comedy
386,1005,2,976299567,children's
5511,1917,4,959716106,action
4510,915,3,964990655,comedy
2611,11,4,973721994,comedy
1100,921,2,974925411,comedy
121,2105,4,977459163,action
3118,3451,4,969404948,comedy
5754,2071,4,958275210,drama
1758,590,5,974790321,adventure
3112,2289,4,969478256,comedy
4007,3727,4,965816342,comedy
2465,1073,4,974324641,adventure
2592,599,2,974058134,western
4966,952,4,962609832,adventure
757,778,2,975457354,drama
2165,3864,3,974612316,action
3829,1827,4,965937297,comedy
4975,2322,1,962606251,action
4916,492,4,962676225,comedy
1001,2975,3,976297716,drama
1851,442,2,991449220,action
1497,2115,5,974750591,action
5511,144,5,959788291,comedy
3841,445,2,965915968,comedy
4446,1198,4,965542151,action
2926,266,4,1006657282,drama
4933,497,3,963092723,comedy
1776,2990,4,985103367,action
44,733,4,1004410618,action
2672,2067,5,973434658,drama
5239,921,4,961442557,comedy
646,1947,4,975780752,musical
1019,2402,1,975423912,action
5762,2539,5,958220639,comedy
3675,481,4,966368552,drama
2674,593,5,973413119,drama
5504,2054,3,959734212,adventure
3675,785,4,966363239,comedy
4734,910,5,963325945,comedy
4227,145,4,965317814,action
637,908,4,975733398,drama
5619,3033,4,959118670,comedy
3949,3366,4,965682008,action
1294,1961,4,974788402,drama
1645,3316,4,974981314,action
3293,3873,3,968127721,comedy
3182,3949,5,992875036,drama
1875,1394,4,975767591,comedy
48,2083,3,978060218,children's
3401,3039,5,967436022,comedy
2934,810,2,971489788,children's
3683,1230,5,966350718,comedy
2941,2641,2,971347947,action
2106,3712,3,975440409,comedy
731,2971,2,975507791,musical
678,1320,4,989241324,action
5099,356,5,962367591,comedy
3696,3841,3,966302259,action
891,3044,4,975234020,mystery
1897,1958,3,1014236417,comedy
4663,1693,3,963868539,drama
2340,300,5,974507467,drama
4323,223,4,965285840,comedy
5359,2123,4,971640037,animation
4016,1569,3,965532768,comedy
2868,3615,5,987181819,animation
4393,3180,2,965159528,comedy
2101,3499,3,974653191,horror
3491,802,5,967072387,drama
192,71,1,977781989,action
352,1608,3,976332732,action
1941,2407,5,974854076,comedy
2414,2490,3,974246771,action
3964,1092,4,965668000,mystery
10,3928,4,978228307,comedy
3618,1951,3,966602492,musical
5528,2028,4,959632612,action
3080,342,4,969812486,comedy
1079,2324,2,987012284,comedy
4643,2916,3,963998786,action
3400,1544,4,967753580,action
5397,2100,3,963525034,comedy
949,551,4,975224871,children's
305,2617,2,976497420,action
1071,2115,5,975008652,action
3536,2542,3,966886498,comedy
3462,2550,5,967177655,horror
854,2058,3,975351529,action
2169,724,3,974610962,drama
4568,3785,2,964478116,comedy
1448,1194,4,977326479,comedy
3107,3250,3,969509959,drama
2962,3770,2,977249021,adventure
2047,1779,3,975028593,adventure
111,246,4,977511859,documentary
3018,745,4,972683761,animation
4807,204,4,962936983,action
3885,3698,2,965811018,action
1377,1917,5,974770416,action
3144,1090,4,968977996,drama
3018,2921,4,970518689,western
4506,3072,4,964980735,comedy
957,235,4,975129906,comedy
1029,2087,4,993323768,animation
173,3551,4,980363197,thriller
899,1081,4,975217765,comedy
4691,3100,4,968971870,drama
1969,1342,3,984712141,horror
192,266,3,977026340,drama
1920,1350,4,975128646,horror
3727,2788,5,966219152,comedy
2472,2993,3,974236212,action
2832,16,3,972588183,drama
4801,379,5,962964667,action
4859,2396,5,962828897,comedy
2708,1784,5,973291343,comedy
3914,3527,4,965795649,action
4342,2701,1,965231647,action
4901,2028,3,962685500,action
3464,1683,3,967247165,drama
3217,805,4,968784069,drama
5437,1954,3,961365884,action
5165,1235,5,961904752,comedy
1998,1088,2,981859593,musical
6027,1517,5,956726845,comedy
2640,2723,5,973570333,action
390,2853,3,976304163,horror
182,1169,5,977085616,documentary
3760,3366,4,966095034,action
5511,908,5,959716825,drama
5728,1665,1,958472497,comedy
1088,120,3,1026376170,drama
3683,1295,3,966520502,drama
5779,590,2,958160727,adventure
2214,2081,4,974602203,animation
3808,47,5,965969399,crime
953,3653,5,975265693,documentary
148,2301,3,979576473,comedy
718,3565,3,975574816,comedy
4300,588,2,965267212,animation
724,593,4,975523413,drama
2854,616,2,972531065,animation
5770,1208,5,958172273,drama
5060,2144,2,962485569,comedy
5333,520,2,989048622,comedy
4261,2141,3,965305612,animation
566,1136,3,976039036,comedy
310,3751,4,1012081987,animation
5046,1213,5,962500359,crime
2041,1016,3,983032520,children's
1120,1356,4,974912331,action
3540,1265,4,968955745,comedy
3364,2324,5,967668343,comedy
5956,1223,5,959739025,animation
2777,1671,4,973050310,crime
1828,2028,4,974698478,action
5488,2858,5,1021406129,comedy
1567,589,3,974739119,action
4041,2322,2,965511569,action
1974,1303,5,974863609,adventure
2060,662,4,974684379,thriller
5954,3015,3,957706579,thriller
2136,539,4,974643089,comedy
2626,2987,3,980224340,adventure
186,2028,5,977058790,action
531,2331,2,978646088,comedy
4843,909,4,962847235,comedy
3425,2580,4,967351231,crime
187,480,4,977234394,action
4635,1407,4,964034677,horror
4624,2605,3,964113853,crime
3752,2337,1,966121769,drama
5312,329,4,960923149,action
80,608,5,977786803,crime
3390,2417,4,967513955,comedy
2311,3148,5,974484269,drama
1666,2424,2,974713275,comedy
4027,920,5,965514833,drama
4048,885,5,965500651,children's
1279,2712,3,974853872,drama
5468,1210,4,959900784,action
777,1240,2,975436981,action
3808,2469,4,965970835,comedy
1854,3707,2,1028506873,drama
918,150,4,978240814,drama
4028,1391,5,965514207,action
165,1924,4,977199440,horror
2665,1,5,974739890,animation
4543,337,3,966915882,drama
